ix,iy,x_m,y_m,depth_m
30,174,-52.858019,19.590509,13.813243
31,174,-52.301618,19.590509,13.811831
32,174,-51.745218,19.590509,13.810420
33,174,-51.188818,19.590509,13.809008
34,174,-50.632418,19.590509,13.807414
35,174,-50.076018,19.590509,13.805728
36,174,-49.519617,19.590509,13.804042
37,174,-48.963217,19.590509,13.802355
38,174,-48.406817,19.590509,13.800669
39,174,-47.850417,19.590509,13.798983
40,174,-47.294017,19.590509,13.797297
41,174,-46.737616,19.590509,13.795611
42,174,-46.181216,19.590509,13.793925
43,174,-45.624816,19.590509,13.792239
44,174,-45.068416,19.590509,13.790553
45,174,-44.512016,19.590509,13.788866
46,174,-43.955615,19.590509,13.787180
47,174,-43.399215,19.590509,13.785494
48,174,-42.842815,19.590509,13.783808
49,174,-42.286415,19.590509,13.782122
50,174,-41.730015,19.590509,13.780436
51,174,-41.173615,19.590509,13.778499
52,174,-40.617214,19.590509,13.776563
53,174,-40.060814,19.590509,13.774627
54,174,-39.504414,19.590509,13.772691
55,174,-38.948014,19.590509,13.770755
56,174,-38.391614,19.590509,13.768818
57,174,-37.835213,19.590509,13.766882
58,174,-37.278813,19.590509,13.764946
59,174,-36.722413,19.590509,13.763010
60,174,-36.166013,19.590509,13.761073
61,174,-35.609613,19.590509,13.759137
62,174,-35.053212,19.590509,13.757201
63,174,-34.496812,19.590509,13.755265
64,174,-33.940412,19.590509,13.753329
65,174,-33.384012,19.590509,13.751392
66,174,-32.827612,19.590509,13.749456
67,174,-32.271211,19.590509,13.747450
68,174,-31.714811,19.590509,13.745305
69,174,-31.158411,19.590509,13.743160
70,174,-30.602011,19.590509,13.741015
71,174,-30.045611,19.590509,13.738870
72,174,-29.489210,19.590509,13.736725
73,174,-28.932810,19.590509,13.734580
74,174,-28.376410,19.590509,13.732435
75,174,-27.820010,19.590509,13.730290
76,174,-27.263610,19.590509,13.728145
77,174,-26.707209,19.590509,13.725999
78,174,-26.150809,19.590509,13.723854
79,174,-25.594409,19.590509,13.721709
80,174,-25.038009,19.590509,13.719564
81,174,-24.481609,19.590509,13.717419
82,174,-23.925208,19.590509,13.715274
83,174,-23.368808,19.590509,13.713129
84,174,-22.812408,19.590509,13.710880
85,174,-22.256008,19.590509,13.708579
86,174,-21.699608,19.590509,13.706277
87,174,-21.143207,19.590509,13.703976
88,174,-20.586807,19.590509,13.701675
89,174,-20.030407,19.590509,13.699374
90,174,-19.474007,19.590509,13.697073
91,174,-18.917607,19.590509,13.694771
92,174,-18.361206,19.590509,13.692470
93,174,-17.804806,19.590509,13.690169
94,174,-17.248406,19.590509,13.687868
95,174,-16.692006,19.590509,13.685566
96,174,-16.135606,19.590509,13.683265
97,174,-15.579205,19.590509,13.680964
98,174,-15.022805,19.590509,13.678663
99,174,-14.466405,19.590509,13.676362
100,174,-13.910005,19.590509,13.674060
101,174,-13.353605,19.590509,13.671664
102,174,-12.797205,19.590509,13.669267
103,174,-12.240804,19.590509,13.666870
104,174,-11.684404,19.590509,13.664473
105,174,-11.128004,19.590509,13.662076
106,174,-10.571604,19.590509,13.659679
107,174,-10.015204,19.590509,13.657283
108,174,-9.458803,19.590509,13.654886
109,174,-8.902403,19.590509,13.652489
110,174,-8.346003,19.590509,13.650092
111,174,-7.789603,19.590509,13.647695
112,174,-7.233203,19.590509,13.645298
113,174,-6.676802,19.590509,13.642901
114,174,-6.120402,19.590509,13.640505
115,174,-5.564002,19.590509,13.638108
116,174,-5.007602,19.590509,13.635711
117,174,-4.451202,19.590509,13.633304
118,174,-3.894801,19.590509,13.630876
119,174,-3.338401,19.590509,13.628448
120,174,-2.782001,19.590509,13.626020
121,174,-2.225601,19.590509,13.623592
122,174,-1.669201,19.590509,13.621164
123,174,-1.112800,19.590509,13.618737
124,174,-0.556400,19.590509,13.616309
125,174,0.000000,19.590509,13.613881
126,174,0.556400,19.590509,13.611453
127,174,1.112800,19.590509,13.609025
128,174,1.669201,19.590509,13.606597
129,174,2.225601,19.590509,13.604169
130,174,2.782001,19.590509,13.601741
131,174,3.338401,19.590509,13.599314
132,174,3.894801,19.590509,13.596886
133,174,4.451202,19.590509,13.594458
134,174,5.007602,19.590509,13.592053
135,174,5.564002,19.590509,13.589660
136,174,6.120402,19.590509,13.587267
137,174,6.676802,19.590509,13.584874
138,174,7.233203,19.590509,13.582480
139,174,7.789603,19.590509,13.580087
140,174,8.346003,19.590509,13.577694
141,174,8.902403,19.590509,13.575301
142,174,9.458803,19.590509,13.572908
143,174,10.015204,19.590509,13.570515
144,174,10.571604,19.590509,13.568122
145,174,11.128004,19.590509,13.565728
146,174,11.684404,19.590509,13.563335
147,174,12.240804,19.590509,13.560942
148,174,12.797205,19.590509,13.558549
149,174,13.353605,19.590509,13.556156
150,174,13.910005,19.590509,13.553763
151,174,14.466405,19.590509,13.551468
152,174,15.022805,19.590509,13.549174
153,174,15.579205,19.590509,13.546880
154,174,16.135606,19.590509,13.544586
155,174,16.692006,19.590509,13.542292
156,174,17.248406,19.590509,13.539997
157,174,17.804806,19.590509,13.537703
158,174,18.361206,19.590509,13.535409
159,174,18.917607,19.590509,13.533115
160,174,19.474007,19.590509,13.530821
161,174,20.030407,19.590509,13.528526
162,174,20.586807,19.590509,13.526232
163,174,21.143207,19.590509,13.523938
164,174,21.699608,19.590509,13.521644
165,174,22.256008,19.590509,13.519350
166,174,22.812408,19.590509,13.517055
167,174,23.368808,19.590509,13.514814
168,174,23.925208,19.590509,13.512679
169,174,24.481609,19.590509,13.510543
170,174,25.038009,19.590509,13.508408
171,174,25.594409,19.590509,13.506272
172,174,26.150809,19.590509,13.504137
173,174,26.707209,19.590509,13.502001
174,174,27.263610,19.590509,13.499866
175,174,27.820010,19.590509,13.497730
176,174,28.376410,19.590509,13.495595
177,174,28.932810,19.590509,13.493459
178,174,29.489210,19.590509,13.491324
179,174,30.045611,19.590509,13.489188
180,174,30.602011,19.590509,13.487053
181,174,31.158411,19.590509,13.484917
182,174,31.714811,19.590509,13.482782
183,174,32.271211,19.590509,13.480646
184,174,32.827612,19.590509,13.478651
185,174,33.384012,19.590509,13.476726
186,174,33.940412,19.590509,13.474801
187,174,34.496812,19.590509,13.472876
188,174,35.053212,19.590509,13.470951
189,174,35.609613,19.590509,13.469026
190,174,36.166013,19.590509,13.467101
191,174,36.722413,19.590509,13.465176
192,174,37.278813,19.590509,13.463251
193,174,37.835213,19.590509,13.461326
194,174,38.391614,19.590509,13.459401
195,174,38.948014,19.590509,13.457476
196,174,39.504414,19.590509,13.455551
197,174,40.060814,19.590509,13.453626
198,174,40.617214,19.590509,13.451701
199,174,41.173615,19.590509,13.449776
200,174,41.730015,19.590509,13.447851
201,174,42.286415,19.590509,13.446176
202,174,42.842815,19.590509,13.444502
203,174,43.399215,19.590509,13.442828
204,174,43.955615,19.590509,13.441153
205,174,44.512016,19.590509,13.439479
206,174,45.068416,19.590509,13.437804
207,174,45.624816,19.590509,13.436130
208,174,46.181216,19.590509,13.434456
209,174,46.737616,19.590509,13.432781
210,174,47.294017,19.590509,13.431107
211,174,47.850417,19.590509,13.429433
212,174,48.406817,19.590509,13.427758
213,174,48.963217,19.590509,13.426084
214,174,49.519617,19.590509,13.424410
215,174,50.076018,19.590509,13.422735
216,174,50.632418,19.590509,13.421061
217,174,51.188818,19.590509,13.419478
218,174,51.745218,19.590509,13.418078
219,174,52.301618,19.590509,13.416678
220,174,52.858019,19.590509,13.415278
221,174,53.414419,19.590509,13.413878
222,174,53.970819,19.590509,13.412478
223,174,54.527219,19.590509,13.411078
224,174,55.083619,19.590509,13.409678
225,174,55.640020,19.590509,13.408278
226,174,56.196420,19.590509,13.406878
227,174,56.752820,19.590509,13.405477
228,174,57.309220,19.590509,13.404077
229,174,57.865620,19.590509,13.402677
230,174,58.422021,19.590509,13.401277
231,174,58.978421,19.590509,13.399877
232,174,59.534821,19.590509,13.398477
233,174,60.091221,19.590509,13.397077
234,174,60.647621,19.590509,13.395863
235,174,61.204022,19.590509,13.394743
236,174,61.760422,19.590509,13.393622
237,174,62.316822,19.590509,13.392502
238,174,62.873222,19.590509,13.391381
239,174,63.429622,19.590509,13.390260
240,174,63.986023,19.590509,13.389140
241,174,64.542423,19.590509,13.388019
242,174,65.098823,19.590509,13.386899
243,174,65.655223,19.590509,13.385778
244,174,66.211623,19.590509,13.384657
245,174,66.768024,19.590509,13.383537
246,174,67.324424,19.590509,13.382416
247,174,67.880824,19.590509,13.381296
248,174,68.437224,19.590509,13.380175
249,174,68.993624,19.590509,13.379054
250,174,69.550025,19.590509,13.377934
0,175,-69.550025,20.166700,13.848729
1,175,-68.993624,20.166700,13.847599
2,175,-68.437224,20.166700,13.846469
3,175,-67.880824,20.166700,13.845339
4,175,-67.324424,20.166700,13.844209
5,175,-66.768024,20.166700,13.843078
6,175,-66.211623,20.166700,13.841948
7,175,-65.655223,20.166700,13.840818
8,175,-65.098823,20.166700,13.839688
9,175,-64.542423,20.166700,13.838558
10,175,-63.986023,20.166700,13.837428
11,175,-63.429622,20.166700,13.836298
12,175,-62.873222,20.166700,13.835168
13,175,-62.316822,20.166700,13.834038
14,175,-61.760422,20.166700,13.832908
15,175,-61.204022,20.166700,13.831778
16,175,-60.647621,20.166700,13.830648
17,175,-60.091221,20.166700,13.829424
18,175,-59.534821,20.166700,13.828013
19,175,-58.978421,20.166700,13.826603
20,175,-58.422021,20.166700,13.825192
21,175,-57.865620,20.166700,13.823782
22,175,-57.309220,20.166700,13.822371
23,175,-56.752820,20.166700,13.820961
24,175,-56.196420,20.166700,13.819550
25,175,-55.640020,20.166700,13.818140
26,175,-55.083619,20.166700,13.816729
27,175,-54.527219,20.166700,13.815318
28,175,-53.970819,20.166700,13.813908
29,175,-53.414419,20.166700,13.812497
30,175,-52.858019,20.166700,13.811087
31,175,-52.301618,20.166700,13.809676
32,175,-51.745218,20.166700,13.808266
33,175,-51.188818,20.166700,13.806855
34,175,-50.632418,20.166700,13.805261
35,175,-50.076018,20.166700,13.803576
36,175,-49.519617,20.166700,13.801891
37,175,-48.963217,20.166700,13.800206
38,175,-48.406817,20.166700,13.798521
39,175,-47.850417,20.166700,13.796836
40,175,-47.294017,20.166700,13.795151
41,175,-46.737616,20.166700,13.793466
42,175,-46.181216,20.166700,13.791781
43,175,-45.624816,20.166700,13.790095
44,175,-45.068416,20.166700,13.788410
45,175,-44.512016,20.166700,13.786725
46,175,-43.955615,20.166700,13.785040
47,175,-43.399215,20.166700,13.783355
48,175,-42.842815,20.166700,13.781670
49,175,-42.286415,20.166700,13.779985
50,175,-41.730015,20.166700,13.778300
51,175,-41.173615,20.166700,13.776365
52,175,-40.617214,20.166700,13.774430
53,175,-40.060814,20.166700,13.772494
54,175,-39.504414,20.166700,13.770559
55,175,-38.948014,20.166700,13.768624
56,175,-38.391614,20.166700,13.766689
57,175,-37.835213,20.166700,13.764754
58,175,-37.278813,20.166700,13.762819
59,175,-36.722413,20.166700,13.760884
60,175,-36.166013,20.166700,13.758949
61,175,-35.609613,20.166700,13.757014
62,175,-35.053212,20.166700,13.755079
63,175,-34.496812,20.166700,13.753144
64,175,-33.940412,20.166700,13.751209
65,175,-33.384012,20.166700,13.749274
66,175,-32.827612,20.166700,13.747339
67,175,-32.271211,20.166700,13.745334
68,175,-31.714811,20.166700,13.743190
69,175,-31.158411,20.166700,13.741047
70,175,-30.602011,20.166700,13.738903
71,175,-30.045611,20.166700,13.736759
72,175,-29.489210,20.166700,13.734615
73,175,-28.932810,20.166700,13.732472
74,175,-28.376410,20.166700,13.730328
75,175,-27.820010,20.166700,13.728184
76,175,-27.263610,20.166700,13.726040
77,175,-26.707209,20.166700,13.723896
78,175,-26.150809,20.166700,13.721753
79,175,-25.594409,20.166700,13.719609
80,175,-25.038009,20.166700,13.717465
81,175,-24.481609,20.166700,13.715321
82,175,-23.925208,20.166700,13.713177
83,175,-23.368808,20.166700,13.711034
84,175,-22.812408,20.166700,13.708786
85,175,-22.256008,20.166700,13.706486
86,175,-21.699608,20.166700,13.704186
87,175,-21.143207,20.166700,13.701886
88,175,-20.586807,20.166700,13.699587
89,175,-20.030407,20.166700,13.697287
90,175,-19.474007,20.166700,13.694987
91,175,-18.917607,20.166700,13.692687
92,175,-18.361206,20.166700,13.690387
93,175,-17.804806,20.166700,13.688087
94,175,-17.248406,20.166700,13.685788
95,175,-16.692006,20.166700,13.683488
96,175,-16.135606,20.166700,13.681188
97,175,-15.579205,20.166700,13.678888
98,175,-15.022805,20.166700,13.676588
99,175,-14.466405,20.166700,13.674288
100,175,-13.910005,20.166700,13.671989
101,175,-13.353605,20.166700,13.669593
102,175,-12.797205,20.166700,13.667198
103,175,-12.240804,20.166700,13.664802
104,175,-11.684404,20.166700,13.662407
105,175,-11.128004,20.166700,13.660012
106,175,-10.571604,20.166700,13.657616
107,175,-10.015204,20.166700,13.655221
108,175,-9.458803,20.166700,13.652825
109,175,-8.902403,20.166700,13.650430
110,175,-8.346003,20.166700,13.648035
111,175,-7.789603,20.166700,13.645639
112,175,-7.233203,20.166700,13.643244
113,175,-6.676802,20.166700,13.640848
114,175,-6.120402,20.166700,13.638453
115,175,-5.564002,20.166700,13.636057
116,175,-5.007602,20.166700,13.633662
117,175,-4.451202,20.166700,13.631256
118,175,-3.894801,20.166700,13.628830
119,175,-3.338401,20.166700,13.626403
120,175,-2.782001,20.166700,13.623977
121,175,-2.225601,20.166700,13.621551
122,175,-1.669201,20.166700,13.619124
123,175,-1.112800,20.166700,13.616698
124,175,-0.556400,20.166700,13.614271
125,175,0.000000,20.166700,13.611845
126,175,0.556400,20.166700,13.609418
127,175,1.112800,20.166700,13.606992
128,175,1.669201,20.166700,13.604566
129,175,2.225601,20.166700,13.602139
130,175,2.782001,20.166700,13.599713
131,175,3.338401,20.166700,13.597286
132,175,3.894801,20.166700,13.594860
133,175,4.451202,20.166700,13.592433
134,175,5.007602,20.166700,13.590030
135,175,5.564002,20.166700,13.587638
136,175,6.120402,20.166700,13.585247
137,175,6.676802,20.166700,13.582855
138,175,7.233203,20.166700,13.580463
139,175,7.789603,20.166700,13.578071
140,175,8.346003,20.166700,13.575680
141,175,8.902403,20.166700,13.573288
142,175,9.458803,20.166700,13.570896
143,175,10.015204,20.166700,13.568505
144,175,10.571604,20.166700,13.566113
145,175,11.128004,20.166700,13.563721
146,175,11.684404,20.166700,13.561329
147,175,12.240804,20.166700,13.558938
148,175,12.797205,20.166700,13.556546
149,175,13.353605,20.166700,13.554154
150,175,13.910005,20.166700,13.551762
151,175,14.466405,20.166700,13.549470
152,175,15.022805,20.166700,13.547177
153,175,15.579205,20.166700,13.544884
154,175,16.135606,20.166700,13.542591
155,175,16.692006,20.166700,13.540298
156,175,17.248406,20.166700,13.538005
157,175,17.804806,20.166700,13.535712
158,175,18.361206,20.166700,13.533420
159,175,18.917607,20.166700,13.531127
160,175,19.474007,20.166700,13.528834
161,175,20.030407,20.166700,13.526541
162,175,20.586807,20.166700,13.524248
163,175,21.143207,20.166700,13.521955
164,175,21.699608,20.166700,13.519662
165,175,22.256008,20.166700,13.517370
166,175,22.812408,20.166700,13.515077
167,175,23.368808,20.166700,13.512837
168,175,23.925208,20.166700,13.510702
169,175,24.481609,20.166700,13.508568
170,175,25.038009,20.166700,13.506434
171,175,25.594409,20.166700,13.504300
172,175,26.150809,20.166700,13.502165
173,175,26.707209,20.166700,13.500031
174,175,27.263610,20.166700,13.497897
175,175,27.820010,20.166700,13.495763
176,175,28.376410,20.166700,13.493628
177,175,28.932810,20.166700,13.491494
178,175,29.489210,20.166700,13.489360
179,175,30.045611,20.166700,13.487226
180,175,30.602011,20.166700,13.485091
181,175,31.158411,20.166700,13.482957
182,175,31.714811,20.166700,13.480823
183,175,32.271211,20.166700,13.478689
184,175,32.827612,20.166700,13.476695
185,175,33.384012,20.166700,13.474771
186,175,33.940412,20.166700,13.472847
187,175,34.496812,20.166700,13.470923
188,175,35.053212,20.166700,13.468999
189,175,35.609613,20.166700,13.467075
190,175,36.166013,20.166700,13.465151
191,175,36.722413,20.166700,13.463227
192,175,37.278813,20.166700,13.461303
193,175,37.835213,20.166700,13.459380
194,175,38.391614,20.166700,13.457456
195,175,38.948014,20.166700,13.455532
196,175,39.504414,20.166700,13.453608
197,175,40.060814,20.166700,13.451684
198,175,40.617214,20.166700,13.449760
199,175,41.173615,20.166700,13.447836
200,175,41.730015,20.166700,13.445912
201,175,42.286415,20.166700,13.444239
202,175,42.842815,20.166700,13.442566
203,175,43.399215,20.166700,13.440892
204,175,43.955615,20.166700,13.439219
205,175,44.512016,20.166700,13.437545
206,175,45.068416,20.166700,13.435872
207,175,45.624816,20.166700,13.434199
208,175,46.181216,20.166700,13.432525
209,175,46.737616,20.166700,13.430852
210,175,47.294017,20.166700,13.429178
211,175,47.850417,20.166700,13.427505
212,175,48.406817,20.166700,13.425832
213,175,48.963217,20.166700,13.424158
214,175,49.519617,20.166700,13.422485
215,175,50.076018,20.166700,13.420811
216,175,50.632418,20.166700,13.419138
217,175,51.188818,20.166700,13.417556
218,175,51.745218,20.166700,13.416157
219,175,52.301618,20.166700,13.414758
220,175,52.858019,20.166700,13.413358
221,175,53.414419,20.166700,13.411959
222,175,53.970819,20.166700,13.410560
223,175,54.527219,20.166700,13.409161
224,175,55.083619,20.166700,13.407761
225,175,55.640020,20.166700,13.406362
226,175,56.196420,20.166700,13.404963
227,175,56.752820,20.166700,13.403564
228,175,57.309220,20.166700,13.402164
229,175,57.865620,20.166700,13.400765
230,175,58.422021,20.166700,13.399366
231,175,58.978421,20.166700,13.397967
232,175,59.534821,20.166700,13.396567
233,175,60.091221,20.166700,13.395168
234,175,60.647621,20.166700,13.393955
235,175,61.204022,20.166700,13.392835
236,175,61.760422,20.166700,13.391715
237,175,62.316822,20.166700,13.390595
238,175,62.873222,20.166700,13.389475
239,175,63.429622,20.166700,13.388355
240,175,63.986023,20.166700,13.387235
241,175,64.542423,20.166700,13.386115
242,175,65.098823,20.166700,13.384995
243,175,65.655223,20.166700,13.383875
244,175,66.211623,20.166700,13.382756
245,175,66.768024,20.166700,13.381636
246,175,67.324424,20.166700,13.380516
247,175,67.880824,20.166700,13.379396
248,175,68.437224,20.166700,13.378276
249,175,68.993624,20.166700,13.377156
250,175,69.550025,20.166700,13.376036
0,176,-69.550025,20.742892,13.846550
1,176,-68.993624,20.742892,13.845420
2,176,-68.437224,20.742892,13.844291
3,176,-67.880824,20.742892,13.843162
4,176,-67.324424,20.742892,13.842032
5,176,-66.768024,20.742892,13.840903
6,176,-66.211623,20.742892,13.839773
7,176,-65.655223,20.742892,13.838644
8,176,-65.098823,20.742892,13.837515
9,176,-64.542423,20.742892,13.836385
10,176,-63.986023,20.742892,13.835256
11,176,-63.429622,20.742892,13.834126
12,176,-62.873222,20.742892,13.832997
13,176,-62.316822,20.742892,13.831868
14,176,-61.760422,20.742892,13.830738
15,176,-61.204022,20.742892,13.829609
16,176,-60.647621,20.742892,13.828480
17,176,-60.091221,20.742892,13.827257
18,176,-59.534821,20.742892,13.825847
19,176,-58.978421,20.742892,13.824437
20,176,-58.422021,20.742892,13.823028
21,176,-57.865620,20.742892,13.821618
22,176,-57.309220,20.742892,13.820208
23,176,-56.752820,20.742892,13.818799
24,176,-56.196420,20.742892,13.817389
25,176,-55.640020,20.742892,13.815979
26,176,-55.083619,20.742892,13.814569
27,176,-54.527219,20.742892,13.813160
28,176,-53.970819,20.742892,13.811750
29,176,-53.414419,20.742892,13.810340
30,176,-52.858019,20.742892,13.808931
31,176,-52.301618,20.742892,13.807521
32,176,-51.745218,20.742892,13.806111
33,176,-51.188818,20.742892,13.804702
34,176,-50.632418,20.742892,13.803109
35,176,-50.076018,20.742892,13.801425
36,176,-49.519617,20.742892,13.799741
37,176,-48.963217,20.742892,13.798057
38,176,-48.406817,20.742892,13.796373
39,176,-47.850417,20.742892,13.794689
40,176,-47.294017,20.742892,13.793004
41,176,-46.737616,20.742892,13.791320
42,176,-46.181216,20.742892,13.789636
43,176,-45.624816,20.742892,13.787952
44,176,-45.068416,20.742892,13.786268
45,176,-44.512016,20.742892,13.784584
46,176,-43.955615,20.742892,13.782900
47,176,-43.399215,20.742892,13.781216
48,176,-42.842815,20.742892,13.779532
49,176,-42.286415,20.742892,13.777848
50,176,-41.730015,20.742892,13.776164
51,176,-41.173615,20.742892,13.774230
52,176,-40.617214,20.742892,13.772296
53,176,-40.060814,20.742892,13.770362
54,176,-39.504414,20.742892,13.768428
55,176,-38.948014,20.742892,13.766494
56,176,-38.391614,20.742892,13.764560
57,176,-37.835213,20.742892,13.762626
58,176,-37.278813,20.742892,13.760693
59,176,-36.722413,20.742892,13.758759
60,176,-36.166013,20.742892,13.756825
61,176,-35.609613,20.742892,13.754891
62,176,-35.053212,20.742892,13.752957
63,176,-34.496812,20.742892,13.751023
64,176,-33.940412,20.742892,13.749089
65,176,-33.384012,20.742892,13.747156
66,176,-32.827612,20.742892,13.745222
67,176,-32.271211,20.742892,13.743218
68,176,-31.714811,20.742892,13.741076
69,176,-31.158411,20.742892,13.738933
70,176,-30.602011,20.742892,13.736791
71,176,-30.045611,20.742892,13.734648
72,176,-29.489210,20.742892,13.732506
73,176,-28.932810,20.742892,13.730363
74,176,-28.376410,20.742892,13.728221
75,176,-27.820010,20.742892,13.726078
76,176,-27.263610,20.742892,13.723936
77,176,-26.707209,20.742892,13.721793
78,176,-26.150809,20.742892,13.719651
79,176,-25.594409,20.742892,13.717508
80,176,-25.038009,20.742892,13.715366
81,176,-24.481609,20.742892,13.713223
82,176,-23.925208,20.742892,13.711081
83,176,-23.368808,20.742892,13.708938
84,176,-22.812408,20.742892,13.706692
85,176,-22.256008,20.742892,13.704393
86,176,-21.699608,20.742892,13.702095
87,176,-21.143207,20.742892,13.699797
88,176,-20.586807,20.742892,13.697498
89,176,-20.030407,20.742892,13.695200
90,176,-19.474007,20.742892,13.692901
91,176,-18.917607,20.742892,13.690603
92,176,-18.361206,20.742892,13.688304
93,176,-17.804806,20.742892,13.686006
94,176,-17.248406,20.742892,13.683708
95,176,-16.692006,20.742892,13.681409
96,176,-16.135606,20.742892,13.679111
97,176,-15.579205,20.742892,13.676812
98,176,-15.022805,20.742892,13.674514
99,176,-14.466405,20.742892,13.672215
100,176,-13.910005,20.742892,13.669917
101,176,-13.353605,20.742892,13.667523
102,176,-12.797205,20.742892,13.665129
103,176,-12.240804,20.742892,13.662735
104,176,-11.684404,20.742892,13.660341
105,176,-11.128004,20.742892,13.657947
106,176,-10.571604,20.742892,13.655553
107,176,-10.015204,20.742892,13.653159
108,176,-9.458803,20.742892,13.650765
109,176,-8.902403,20.742892,13.648371
110,176,-8.346003,20.742892,13.645977
111,176,-7.789603,20.742892,13.643583
112,176,-7.233203,20.742892,13.641189
113,176,-6.676802,20.742892,13.638795
114,176,-6.120402,20.742892,13.636401
115,176,-5.564002,20.742892,13.634007
116,176,-5.007602,20.742892,13.631613
117,176,-4.451202,20.742892,13.629209
118,176,-3.894801,20.742892,13.626784
119,176,-3.338401,20.742892,13.624359
120,176,-2.782001,20.742892,13.621934
121,176,-2.225601,20.742892,13.619509
122,176,-1.669201,20.742892,13.617084
123,176,-1.112800,20.742892,13.614659
124,176,-0.556400,20.742892,13.612234
125,176,0.000000,20.742892,13.609809
126,176,0.556400,20.742892,13.607384
127,176,1.112800,20.742892,13.604959
128,176,1.669201,20.742892,13.602534
129,176,2.225601,20.742892,13.600109
130,176,2.782001,20.742892,13.597684
131,176,3.338401,20.742892,13.595259
132,176,3.894801,20.742892,13.592834
133,176,4.451202,20.742892,13.590409
134,176,5.007602,20.742892,13.588007
135,176,5.564002,20.742892,13.585617
136,176,6.120402,20.742892,13.583227
137,176,6.676802,20.742892,13.580836
138,176,7.233203,20.742892,13.578446
139,176,7.789603,20.742892,13.576056
140,176,8.346003,20.742892,13.573665
141,176,8.902403,20.742892,13.571275
142,176,9.458803,20.742892,13.568885
143,176,10.015204,20.742892,13.566494
144,176,10.571604,20.742892,13.564104
145,176,11.128004,20.742892,13.561714
146,176,11.684404,20.742892,13.559323
147,176,12.240804,20.742892,13.556933
148,176,12.797205,20.742892,13.554543
149,176,13.353605,20.742892,13.552152
150,176,13.910005,20.742892,13.549762
151,176,14.466405,20.742892,13.547471
152,176,15.022805,20.742892,13.545179
153,176,15.579205,20.742892,13.542888
154,176,16.135606,20.742892,13.540596
155,176,16.692006,20.742892,13.538305
156,176,17.248406,20.742892,13.536013
157,176,17.804806,20.742892,13.533722
158,176,18.361206,20.742892,13.531430
159,176,18.917607,20.742892,13.529139
160,176,19.474007,20.742892,13.526847
161,176,20.030407,20.742892,13.524556
162,176,20.586807,20.742892,13.522264
163,176,21.143207,20.742892,13.519973
164,176,21.699608,20.742892,13.517681
165,176,22.256008,20.742892,13.515390
166,176,22.812408,20.742892,13.513098
167,176,23.368808,20.742892,13.510859
168,176,23.925208,20.742892,13.508726
169,176,24.481609,20.742892,13.506593
170,176,25.038009,20.742892,13.504460
171,176,25.594409,20.742892,13.502327
172,176,26.150809,20.742892,13.500194
173,176,26.707209,20.742892,13.498061
174,176,27.263610,20.742892,13.495928
175,176,27.820010,20.742892,13.493795
176,176,28.376410,20.742892,13.491662
177,176,28.932810,20.742892,13.489529
178,176,29.489210,20.742892,13.487396
179,176,30.045611,20.742892,13.485263
180,176,30.602011,20.742892,13.483130
181,176,31.158411,20.742892,13.480997
182,176,31.714811,20.742892,13.478864
183,176,32.271211,20.742892,13.476731
184,176,32.827612,20.742892,13.474738
185,176,33.384012,20.742892,13.472816
186,176,33.940412,20.742892,13.470893
187,176,34.496812,20.742892,13.468970
188,176,35.053212,20.742892,13.467047
189,176,35.609613,20.742892,13.465125
190,176,36.166013,20.742892,13.463202
191,176,36.722413,20.742892,13.461279
192,176,37.278813,20.742892,13.459356
193,176,37.835213,20.742892,13.457433
194,176,38.391614,20.742892,13.455511
195,176,38.948014,20.742892,13.453588
196,176,39.504414,20.742892,13.451665
197,176,40.060814,20.742892,13.449742
198,176,40.617214,20.742892,13.447820
199,176,41.173615,20.742892,13.445897
200,176,41.730015,20.742892,13.443974
201,176,42.286415,20.742892,13.442302
202,176,42.842815,20.742892,13.440629
203,176,43.399215,20.742892,13.438957
204,176,43.955615,20.742892,13.437284
205,176,44.512016,20.742892,13.435612
206,176,45.068416,20.742892,13.433939
207,176,45.624816,20.742892,13.432267
208,176,46.181216,20.742892,13.430595
209,176,46.737616,20.742892,13.428922
210,176,47.294017,20.742892,13.427250
211,176,47.850417,20.742892,13.425577
212,176,48.406817,20.742892,13.423905
213,176,48.963217,20.742892,13.422233
214,176,49.519617,20.742892,13.420560
215,176,50.076018,20.742892,13.418888
216,176,50.632418,20.742892,13.417215
217,176,51.188818,20.742892,13.415634
218,176,51.745218,20.742892,13.414236
219,176,52.301618,20.742892,13.412837
220,176,52.858019,20.742892,13.411439
221,176,53.414419,20.742892,13.410040
222,176,53.970819,20.742892,13.408642
223,176,54.527219,20.742892,13.407244
224,176,55.083619,20.742892,13.405845
225,176,55.640020,20.742892,13.404447
226,176,56.196420,20.742892,13.403048
227,176,56.752820,20.742892,13.401650
228,176,57.309220,20.742892,13.400251
229,176,57.865620,20.742892,13.398853
230,176,58.422021,20.742892,13.397454
231,176,58.978421,20.742892,13.396056
232,176,59.534821,20.742892,13.394658
233,176,60.091221,20.742892,13.393259
234,176,60.647621,20.742892,13.392047
235,176,61.204022,20.742892,13.390928
236,176,61.760422,20.742892,13.389808
237,176,62.316822,20.742892,13.388689
238,176,62.873222,20.742892,13.387570
239,176,63.429622,20.742892,13.386450
240,176,63.986023,20.742892,13.385331
241,176,64.542423,20.742892,13.384212
242,176,65.098823,20.742892,13.383092
243,176,65.655223,20.742892,13.381973
244,176,66.211623,20.742892,13.380854
